Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped
Handwrittenlettersxo,2005874127,2024/05/29,45,2027,y,,,,Bird of Prey,"RedBLOX | Basketball | Fake C4 | April Showers | Chocolate Bunny | Frosted Santa | EPIC Stamper | Marching Drum | Item of Sentiment | Eggshot | Liberty Torch | Ghost Potion | Magical Umbrella | Bonk Bat | Magic Dragon | Overseer Teddy | Stop Hitting Yourself | Protest Sign: Blame John | Double Cheezburger | RAIG Table | Sign: This Is Epic | Instant Snowman | Dragonshead Cannon | Speech Bubble | Frosty the Snowfriend | Snowball | Confetti Cannon | Staff of Sparks | Badblox Hatchling | Monster Mash | Shuriken | Flute | Bugle | Earth Horn | Slurpee | Eggstaff | Dragon Plushie | Laser Finger Pointers | Epicsauce"
Desperadka_PL,1713437192,2024/12/01,45,2027,n,Fearless,Red sparkles,Little Python,Metal,"Dragonshead Cannon | Crab Horde | Green Epicsauce | Chocolate Milk"
AyooItsSelma,952019564,2024/10/20,45,2027,n,,,,Disappear,"Stop Hitting Yourself | Dragonshead Cannon | Disguise Watch"
kittygamer1014l,496005883,2024/12/24,45,2027,y,Auspicious,Orbs,8-Bit Tabby Cat,Drop Tokens,"Super Slash Cat Claws | Bauble Detector | Snowball Cannon"
ggcchv11,1263910882,2024/10/26,45,2027,n,shrugface,Corrupted Aura,Korblox Bird,Curse,"Soul Lantern"
IFieldOf_DaffI,442515680,2024/08/02,45,2027,n,,,,,"Laser Finger Pointers"
Crystalzd,111394293,2024/11/28,45,2027,y,shrugface,,,Separate,"Neon Laser Launcher | Beast Claws | Frosty the Snowfriend | Stop Hitting Yourself | Eggstaff | Snowball | Staff of the Woodlands"
flowey_bl,3328963710,2024/09/25,45,2027,n,Eggsterminator,Red sparkles,Tall Friend,Comic Thwack,"Neon Laser Launcher | Robo Companion | Otherworldly Sceptre"
exwhiteyxavier,200964484,2024/06/22,45,2027,n,Fighter,Blue flame,Ogre,Gravestone,"A Very Special Monster | Foam Finger | Silly Guitar | Chimp Friend | Saxophone | Otherworldly Sceptre | Bugle | Laser Finger Pointers"
XxMisty_GrayXx,2734216868,2024/12/23,45,2027,y,Nametag,Light Sprite,Rudolph the Reindeer,Balloon,"Snowball Cannon | Bauble Detector"
zaggieswaggie019,483381672,2024/11/24,45,2027,n,Sensitive,,,Ascend,"Fake C4"
martin_oishii,1651555525,2024/09/30,45,2026,n,Kawaii,Supernova,AristoCAT,Drop Stars,"Laser Finger Pointers | Annoying Elf | Carnagecopia | Squid Launcher | Monster Friend | Otherworldly Sceptre | AFK Sign | Epic Popper | Pest Hammer | Pinata Bat | Rainbow Fireworks | Festive Plungers | Snowball Launcher | Didgeridoo"
xDofy,452961302,2025/01/07,45,2026,y,Chef,!!!!!!!,Shiny Star,,"Dragonshead Cannon | Snowball Cannon | Bauble Detector | Mega Mallet | Stop Hitting Yourself"
CupcakeQueen2u,364232805,2024/06/27,45,2026,y,Nametag,Stars,,Ghost,""
O4O3x,2043062388,2024/04/26,45,2026,y,Hazardous,,Gremlin,Bird of Prey,"Stop Hitting Yourself | Earth Horn | Sea Sorcerer Staff | Disguise Watch | Starfish | Powerful Paintbrush | Megagavel | Saxophone | Rainbow Fireworks"
scaredofourlove,272524515,2024/05/28,45,2026,y,Crackerjack,Black flame,Little Kangaroo,Mined,"Starfish | Cherry Pie | Confetti Cannon | Nunchucks | Mega Mallet | Bonk Bat"
shadray22412,243736787,2024/05/16,45,2026,n,Epic,Typical Games Logos,Chick Magnet,Disco,"Stop Hitting Yourself | Egg Locater | Cymbals | Foam Finger | Pizza | R-80 | Chocolate Milk | Staff of the Woodlands"
celestesanchez2017,365823335,2024/06/12,45,2026,n,.,Floating Flower,Banana Dog,,"Stop Hitting Yourself | Otherworldly Sceptre | Egg Hammer | Pest Hammer | Rainbow Fireworks"
gabialexand2,1509476176,2025/01/12,45,2025,n,Exuberant,,Arctic Wolf,,"Otherworldly Sceptre | Breath of Fire | Big Flower | Hand Cannon"
IHazTehCake,1256199327,2024/07/14,45,2025,n,Fragrant,Flower Ring,Big Friendly Bee,Ascend,"Otherworldly Sceptre"
tatymarmotinha,270210872,2024/07/16,45,2025,n,Suspect,Cameras,Orinthian Falcon,Separate,"Epicsauce | Wooden Sword | Otherworldly Sceptre | R-80 | Chameleon Potion | Ticket Launcher | Epic Popper | Crab Horde | Squid Launcher"
gUVayutv7nktau,1144565543,2024/06/14,45,2025,n,Disestablishmentarianist,,Red Panda,Spaghettificate,"Big Flower | Ultra-Flat Spray Paint | Drone | Misfortune Cookie | R-80 | Pest Hammer | Haunted Pizza | Staff of the Woodlands"
kokkosbolleiskrem,1406973360,2024/04/20,45,2025,n,Cute,,,,"Egg Locater | Ancient Firecracker | Soul Lantern | Egg Hammer | Tambourine | Chocolate Milk | Pest Hammer | Cherry Pie | Big Flower"
loonapleasecomeback,2988766480,2025/01/01,45,2025,n,Angelic,Easter Aura,,Drop Stars,"Staff of the Woodlands | Flute | Exploding Heart | Metal Guitar"
LittleChanChan,104410890,2024/11/24,45,2025,n,bearface,,Bunny Egg,,"Chick Horde | Big Flower | Staff of the Woodlands | Otherworldly Sceptre"
Kittysparklestarz,116966481,2024/09/21,45,2025,n,Sweetheart,,Atticus the Swift,Drop Stars,"RedBLOX | Otherworldly Sceptre | Tambourine | Laser Finger Pointers | Saxophone | 2018 Fireworks"
Kristoffers0n,168464417,2025/01/12,45,2025,n,,,,Comic Thwack,"Megagavel | Inflatable Saxophone | Saxophone"
colinpro77,707843018,2024/06/06,45,2025,n,Legend,Steam Ring,,Pause,"Stop Hitting Yourself | Bandit Dog | Egg Locater | Drone | Big Flower | R-80 | Lightblox Jar | Tennis Racket | Pest Hammer | Protest Sign: Noobs | Magical Umbrella | Tambourine | Teddy Bloxpin | Chocolate Milk | Selfie Stick | Rainbow Fireworks"
melody_studio2019,1148209380,2024/06/09,45,2025,n,,,,Disappear,"Stop Hitting Yourself | Fake C4 | Eggstaff | Chocolate Bunny | Cherry Pie | Goblet | Protest Sign: Egg Hunt Nao | Protest Sign: Eggs are for eating | R-80 | Eggshot | Moonwalk Potion | Face Off Potion | Red Stratobloxxer | Green Epicsauce | Ancient Firecracker | Bloxiade | Saxophone | Slush Cannon | Hot Dog | Flower Feet | Magical Umbrella | Chocolate Milk | Starblox Latte | Staff of the Woodlands"
RubyBeiBeiLily,98536498,2024/05/09,45,2024,n,Eggy,Cookies,8-bit Duck,Abduct,"Stop Hitting Yourself | Noise Maker | Torch | Staff of the Woodlands | Didgeridoo | Spooky Guitar | Silly Guitar | Roblox Snowglobe"
Belphie_bestie,2681749911,2024/12/30,45,2024,n,,,,,""
YTRen_leaf,1694668438,2024/11/02,45,2024,n,,Red flame,Snow Fiend,Spaghettificate,"Laser Finger Pointers | Fake C4 | Spider Flinger | Ham Bone | Giant Ninja Star | Dance Potion | Metal Guitar | Big Flower | Bighead Potion | Item of Sentiment | AFK Sign | Megagavel | Monster Mash | Soul Lantern | Otherworldly Sceptre | Pest Hammer | Fortune Telling Eight Ball | Pumpkin Gun"
BestImagineFriends,595569337,2024/10/21,45,2024,n,NPC,,,Spaghettificate,"Neon Laser Launcher | Chicken Gun | Otherworldly Sceptre | Boomerang | Soul Lantern | Pumpkin Gun"
svryia,581144424,2024/11/22,45,2024,n,bearface,Lucky Roll,Lost Animal,Avalanche,"Bloxilicious Bubble Gum | Basketball | Misfortune Cookie | Foam Finger | Spider Flinger | Ice Cream | Compass | Bacon Frying Pan | Tom's Beans | Egg Locater | Otherworldly Sceptre | Ink Launcher | Taco | Metal Detector | Shark Launcher | Caltrops | Hot Dog | Epic Popper | Frisbee | Chocolate Milk | Starblox Latte | Bacon Launcher | Roboarm | Rainbow Fireworks | Pinata Bat | A Very Special Monster | Bloxxy Radar | Bouquet of Pain Throwing Stars | Pumpkin Bucket | Pest Hammer | Ham Bone | Marshmallow Chirp | Goblet | Teddy Bloxpin | Retro Candy | Smore | Big Flower | The Celebrator | Green Balloon | Red Balloon | Selfie Stick | Face Off Potion | Ancient Firecracker | R-80 | Soul Lantern | Flute | Laser Finger Pointers | Rolling Pin | Roblox Snowglobe | War Rocks | Pumpkin Gun | Saxophone | Didgeridoo"
miatheprincess559,867309472,2024/11/02,45,2023,y,Cute,Ice Aura,Brilliant Crown,Curse,"Big Flower | Selfie Stick | Pumpkin Gun | Soul Lantern"
777Alora,55449015,2024/10/18,45,2023,y,Sensitive,Golden Rays,,Lovely Explosion,"Alpaca Plushie | Epic Popper | Pumpkin Staff | Love Hurts Ray Gun | Mega Mallet | Soul Lantern | Pumpkin Gun"
ChinchellaJo,1524018890,2024/09/30,45,2023,n,Epic,Billion Trail,Ice Dragon,Explode,"Science Project: Potato | Pinata Bat | Otherworldly Sceptre | Bauble Staff | Chameleon Potion | Slush Cannon | Epic Popper | Pest Hammer | Confetti Cannon | Big Flower"
SH4RKB0Y_0321,895600460,2024/11/15,45,2023,y,Demigod,,,,"Stop Hitting Yourself | Wooden Sword | Fake C4 | Panda Friend | Dragonshead Cannon | Shark Launcher | Epicsauce | Item of Sentiment | Starblox Latte | Staff of the Woodlands"
LinkdinnotForME,3197326855,2024/10/03,45,2022,n,Dancer,,Tiny Elephant,,"Soul Lantern | Ancient Firecracker | Otherworldly Sceptre | R-80 | Pest Hammer | Big Flower"
kiahtke,315386146,2025/01/01,45,2022,n,Epic,Conscience,Rat,,"Epicsauce | Dragonshead Cannon | Pest Hammer | Saxophone | Big Flower"
07alb_ina07,2395658779,2024/11/24,45,2022,n,Legend,Purple flame,Fluffy Unicorn,Disappear,"Yellow Card | Sparkler | Disguise Watch | TOMATOES! | Fortune Telling Eight Ball | Green Epicsauce | Drone | Clown Bomb"
Turcich250,1472810618,2024/10/27,45,2022,n,Inspector,Orange flame,Bunny Egg,Shatter,"8-Bit Ninja Stars | Bighead Potion | Santa | Soul Lantern"
SinnerIzz,1118978690,2024/10/04,45,2022,n,,Conscience,,Pause,"Stop Hitting Yourself | Shark Launcher"
1NameLessCat,1218614961,2025/01/04,45,2022,n,Alien,,Rat,Drop Stars,"Snowball | Haunted Pizza | Frosted Santa | Apple Pie | Item of Sentiment | The Christmas Creep | Monster Friend | Roman Candle | Protest: More Gear Nao | Chocolate Milk | Saxophone | Epicsauce | Cake | A Very Special Monster | Waffle | Pumpkin Bucket | Bug Net | Tambourine | Santa | Tennis Racket | Red Stratobloxxer | Ghost Bag | Spray Paint | Cursed Mummy Friend | Lightblox Jar | Witches Brew | Misfortune Cookie | Foam Finger | Ice Cream | Skeleton Foam Finger | Tom's Beans | Bauble Detector | Pizza | Red Foam Finger | Taco | Sparkler | Magical Umbrella | Pirate Juice | Bloxiade | Starblox Latte | Christmas Cookie | Chocolate Bunny | Halloween Sparkler | Cymbals | Goblet | Hot Chocolate | Smore | Protest Sign: Eggs are for eating | Big Stick | Watermelon | Cherry Pie | Marshmallow Chirp | Frosty the Snowfriend | Teddy Bloxpin | Clown Bomb | Starfish | Roblox Snowglobe | R-80 | Torch | Wooden Sword | Confetti Cannon | Stop Hitting Yourself | Latke | Red Pirate Juice | Ticket Launcher | Flute | Hot Dog | Chimp Friend | Compass | Jingle Bells | BANG! | Ra'k Guitar | Snowball Cannon"
Emirproo1383,1004657775,2024/08/01,45,2022,n,Cozy,,,Spaghettificate,"Stop Hitting Yourself | Cherry Pie | Protest Sign: Noobs | Item of Sentiment | Saxophone | R-80"
coconutVPJEM,606190955,2024/11/18,45,2021,n,Angelic,Ominous Egg,,Disco,"Skull Gun | Lightning Wand | Fake C4 | Clown Bomb | 8-Bit Staff | Dragonshead Cannon | Didgeridoo | Disguise Watch | Staff of the Woodlands"
fabianlopez101,4378953597,2024/10/05,45,2021,n,Demigod,Lightning Storm,Ice Dragon,Ascend,"Stop Hitting Yourself | Staff of the Woodlands | Alpaca Plushie | Item of Sentiment | Big Flower | Selfie Stick | Otherworldly Sceptre | Crab Horde | Squid Launcher"
Mr0_6,2589859960,2024/10/08,45,2021,n,,,,Freeze,"Mega Mallet | Pest Hammer | Bloxiade | Metal Guitar"
icatskitty,707977117,2024/11/11,45,2021,y,NPC,,,Big Bunny,"Panda Friend | Spider Flinger | Alpaca Plushie | iLift Three | Otherworldly Sceptre | Throwing Bolts | Stop Hitting Yourself | A Very Special Monster | Sea Sorcerer Staff | Starfish | Ham Bone | Flowersplosian | Christmas Tree Launcher | Ghost Bag | Slurpee | TOMATOES! | Skeleton Foam Finger | Cursed Mummy Friend | Pumpkin Bucket | Halloween Sparkler | Anubis Staff | Pest Hammer | Pumpkin Gun | Steampunk Zapper | Saxophone | Throwing Spork | Roblox Snowglobe | Soul Lantern | Mega Mallet | Spook Launcher | Metal Guitar | Rock It Guitar | Game Studio Executive Briefcase | Green Epicsauce | Punk Wrist Cuff | Pom-Poms | Haunted Pizza"
AdriLovesRamen,776443886,2025/01/01,45,2021,n,barcode,North Star,Ice Dragon,Ghost,"Bauble Detector | Moonwalk Potion | Snowball Cannon"
K4B0O,933138517,2024/09/26,45,2021,n,Sinister,Billion Trail,,,"Stop Hitting Yourself | Haunted Pizza | Chocolate Milk | Item of Sentiment | Epic Popper | Metal Guitar | Otherworldly Sceptre | Green Epicsauce | Epiczza | Pest Hammer"
iiflowerrz_clouds,1526429587,2024/09/21,45,2021,n,Dazzling,Musical Notes,Pinecone Turkey,Skeletonize,"Epicsauce | Police Badge | Disguise Watch | Starfish | Frying Pan | Monster Mash | Big Flower | Rolling Pin | Drone | Party Horn | Stop Hitting Yourself | Saxophone | Metal Detector | Chocolate Milk | Protest Sign: Noobs | Magical Umbrella | Christmas Tree Launcher | Frost Potion | Spray Paint | Slushie | Cherry Pie"
snowy_queenxx,575911660,2024/05/05,45,2021,n,Angelic,Steam Ring,Frog,,"Halloween Sparkler | Bloxilicious Bubble Gum | Frost Potion | Dance Potion | April Showers | 2019 Fireworks | Staff of the Woodlands"
TEAM7080,1279472797,2024/05/04,45,2021,n,Lucky,Steam Ring,Bunny Egg,,"Halloween Sparkler | Torch | Teddy Bloxpin | Egg Locater | Disguise Watch"
MissinqMemoriez,350426865,2024/06/11,45,2021,n,,Cyan flame,Alpaca,,"Epicsauce | RedBLOX | Basketball | Snowball | Foam Finger | Goblet | Magic Dragon | Bugle | Marshmallow Chirp | Tambourine | Teddy Bloxpin | Monster Mash | Fortune Telling Eight Ball | Stop Hitting Yourself | Chameleon Potion | Sparkler | Egg Locater | Ultra-Flat Spray Paint | Chimp Friend | Latke | Taco | Bloxiade | Watermelon | Protest Sign: Noobs | Hot Dog | Pirate Juice | Flower Feet | Chocolate Milk | Starblox Latte"
yaelcesaryliam,976809561,2024/08/01,45,2020,n,,,8-bit Frog,,"Frost Potion | Magical Umbrella | Drone | Compass | R-80 | Chameleon Potion | Staff of the Woodlands"
loliamnotanoob1234,137451291,2024/06/23,45,2020,n,Player,Twitter Birds,Jellyfish,,"Torch | Soul Lantern | Pumpkin Bucket | Hot Dog | Starblox Latte | Bunch of Balloons"
Star72Light,1553362182,2025/01/09,45,2020,n,Lovely,Love Aura,,Disappear,"Snowball Cannon | Love Hurts Ray Gun | Magic Dragon"
xiuaso,231834038,2024/11/27,45,2020,n,Alien,Green sparkles,Skeleton Cat,Burn,"A Very Special Monster | Lightblox Jar | Tambourine | Tom's Beans | Whoopee Cushion | Metal Guitar"
FDFEEEW,657601570,2024/06/09,45,2020,n,Fragrant,Lightning Storm,Freedom Eagle,Top of Tree,"Red Pirate Juice | Snowball | Red Foam Finger | Roblox Snowglobe | Christmas Tree Lights | Slush Cannon | Frosty the Snowfriend | Christmas Cookie | Monster Mash | Santa | The Christmas Creep"
tiedprincess,976499530,2025/01/03,45,2020,n,Princess,Cats,Valentine's Bear,Big Bunny,"Super Slash Cat Claws | Powerful Paintbrush | Magic Dragon | Snowball Cannon | Pom-Poms | Love Hurts Ray Gun | Bauble Detector"
pupuspepito,489181318,2024/11/11,45,2020,n,Leafy,White Divergent,Pinecone Turkey,Disappear,"Neon Laser Launcher | Chicken Gun | Staff of Neverending Frost | Confetti Cannon | Magical Umbrella | Flower Feet | Snowball Launcher"
vilfjin,2804833665,2024/10/10,45,2019,n,Cute,Orange flame,,Drop Stars,"Rolling Pin | Laser Finger Pointers | Haunted Pizza | Dance Potion | Halloween Sparkler | Stop Hitting Yourself | Protest Sign: Save the Noobs | Spinning Robot Helmet | Teddy Bloxpin | Watermelon | Cursed Mummy Friend | Dragonshead Cannon"
acekillergame48,900374146,2024/08/17,45,2019,n,Demigod,Heartbeat,,,"Stop Hitting Yourself | BANG! | Fake C4 | Monster Mash | Panda Friend | Frost Potion | Disguise Watch"
frog_peee,1821577051,2024/12/17,45,2018,n,Baubillionaire,Sprinkling Snowflakes,Kawaii Cat,Top of Tree,"Snowball Cannon | Bauble Detector"
Krepsen123,48273095,2024/10/26,45,2018,n,,,,,""
zaidnotfound102,2547631837,2024/06/25,45,2018,n,INSOMNIAC,Watchful Eye,Overseer Eye,Zero Gravity Ragdoll,"Big Flower | Otherworldly Sceptre"
sk8infinite_2005,2426846610,2024/06/07,45,2018,n,,,Fluffy Unicorn,Pop,"Otherworldly Sceptre | Basketball | Pest Hammer"
oneiricrealm,2039635903,2024/05/27,45,2018,n,:-),,,,"Stop Hitting Yourself | Sparkler | Bug Net | Disguise Watch | Foam Finger | Clown Bomb | Bugle | Protest Sign: Noobs | Metal Guitar"
Wild_Wolf22,125203598,2024/11/04,45,2018,n,,,,,"Game Studio Executive Briefcase | Breath of Fire | Bighead Potion | Bugle | Chick Horde"
girl2cool4you,276804266,2024/05/04,45,2018,n,,Musical Notes,Skeleton Cat,Petrify,"Flute | Marching Drum | Torch"
IAmLookingAtMyself32,1447217432,2024/12/29,45,2018,n,,,,Abduct,"Snowball Cannon | Bauble Detector"
buunygirl2005,504680217,2024/09/07,45,2018,n,Demigod,Butterflies,Blobby Fish,Drop Stars,""
erina123456777,355161131,2024/08/30,45,2018,n,,,,,"Item of Sentiment | Stop Hitting Yourself | Staff of the Woodlands"
Crykur0mi,1245758873,2024/06/07,45,2018,n,,Floating Flower,,,"Big Flower | Pest Hammer | Noise Maker | Rainbow Fireworks"
NitaiGame123,154278871,2024/10/23,45,2018,n,Demigod,Egg Trio,,Abduct,"Red Pirate Juice | Laser Finger Pointers | April Showers | Face Off Potion | Flower Feet | Fortune Telling Eight Ball | Staff of the Woodlands | Saxophone | Bloxxy Radar"
MooseyGoosey12,34634424,2024/12/03,45,2018,n,Smitten,Blueberries,Wally the Wombat,Zero Gravity,"Laser Finger Pointers | Saxophone | Cymbals | Chameleon Potion | Teddy Bloxpin | Flower Feet | Exploding Heart | Tambourine"
lilianaaavarr,2288447061,2024/08/30,45,2018,n,,Footballs,,Shark Attack,"Stop Hitting Yourself | Alpaca Plushie | Teddy Bloxpin | Item of Sentiment | Egg Locater | Red Stratobloxxer | Sign: This Is NOT Epic | Protest Sign: Noobs | Magical Umbrella | Protest Sign: Eggs are for eating"
wtchinghim,2952391525,2024/12/27,45,2018,n,Princess,Floating Flower,Lost Animal,Ascend,"Super Slash Cat Claws | Bandit Dog | Bauble Detector"
01bing,1506215374,2024/06/29,45,2018,y,9th Seasoneer,Mystic Cloud,Star Buddy,Zero Gravity Ragdoll,"Megagavel | Bonk Bat"
2skeletona,5862758330,2024/09/12,45,2017,n,Error,Black flame,,Ascend,"Stop Hitting Yourself | Neon Laser Launcher | Otherworldly Sceptre | Magical Umbrella"
kisajic,500799834,2024/08/13,45,2017,n,Titled,,Hedgehog,,"Rolling Pin | Frost Potion | Big Flower | Beach Staff | Clown Bomb | Throwing Barrel | Flower Feet | Magical Umbrella | Metal Guitar"
namjinktm,2324891268,2024/12/17,45,2017,n,.,,,,"Bandit Dog | Bauble Detector | Snowball Cannon | Pest Hammer"
sweets1724,65152158,2024/08/21,45,2017,n,Real,,,Abduct,"Dance Potion | Red Stratobloxxer | Goblet | Staff of the Woodlands"
seokad06,1496007109,2024/09/21,45,2017,n,Demigod,Purple sparkles,Raccoon,Disco,"Epicsauce | April Showers | Panda Friend | Ghost Bag | Clown Bomb | Silly Guitar | Protest Sign: Noobs | Teddy Bloxpin | Red Stratobloxxer | Stop Hitting Yourself | Zombie Protest Sign"
mehisJay,1460655934,2024/12/25,45,2017,n,)-:,,,,"Panda Friend | Dance Potion | Squid Launcher | Bauble Detector | Bloxilicious Bubble Gum"
Stephany_SAHF,1283200827,2024/11/16,45,2017,n,Epic,Zzzz,Seal,Drop Stars,"Stop Hitting Yourself | Double Cheezburger | Killer Whale Launcher | Exploding Heart | Santa"
H_Laura,295804117,2024/07/06,45,2016,n,Cute,,Blorb,Spaghettificate,"Christmas Tree Launcher | Red Stratobloxxer | Chameleon Potion | Clown Bomb | Bug Net | Flower Feet | Torch | The Christmas Creep | Christmas Tree Lights | Staff of the Woodlands"
Mawaliayer,3859216760,2024/10/02,45,2016,y,Dazzling,Hearts,,Bouncy,"Stop Hitting Yourself | Neon Laser Launcher | Ghost Potion | Saxophone | Pest Hammer | TOMATOES! | Cymbals | The Fiery Sun | Alpaca Plushie | Tennis Racket | Otherworldly Sceptre | Face Off Potion | Ticket Launcher | Rock It Guitar"
Sleepypq613,2235547822,2024/09/07,45,2016,n,,,,Comic Thwack,"Green Epicsauce | Chicken Gun | Staff of the Woodlands"
Y6fxcet,5401538245,2024/12/17,45,2016,n,11th Seasoneer,Watchful Eye,Little Penguin,Top of Tree,"Bauble Detector | Snowball Cannon | Snowman Gun"
Technosions,1315568128,2024/08/09,45,2016,y,,,,Terminate,"Monster Friend | Metal Guitar | Green Epicsauce | Monster Mash | Clown Bomb | Halloween Sparkler | Protest Sign: Eggs are for eating | Bonk Bat | Noob Pop"
UKSIGHTS,67687454,2024/06/24,45,2015,n,Missionary,Funny Bone,,Drop Coins,"Stop Hitting Yourself | Basketball | Fortune Telling Eight Ball | Disguise Watch | Throwing Barrel | Cherry Pie | Tambourine | Item of Sentiment | Metal Guitar | Wooden Sword | Drone | Red Stratobloxxer | Latke | Clown Bomb | R-80 | Noise Maker | Magical Umbrella | Green Epicsauce | Face Off Potion | Ultra-Flat Spray Paint | Dragonshead Cannon | Didgeridoo"
haileyhazellucas,1455271207,2024/10/31,45,2015,n,Destined,Steam Ring,,,"Dragonshead Cannon | Staff of the Woodlands | Clown Bomb"
Awesomazingllamacorn,321266829,2024/10/12,45,2015,n,Atomic,Ethereal Mist,Jumbo Snail,Shark Attack,"RedBLOX | Otherworldly Sceptre | Lightblox Jar | Throwing Spork | Staff of the Woodlands | Pom-Poms | Paint Grenade"
Voltyzz,869027617,2025/01/05,45,2015,n,,,,Ascend,"Slush Cannon | Snowball Cannon | Bauble Detector | Spell Book of Ice Cold Revenge"
coolkatmimi,699032927,2024/12/24,45,2015,y,,Golden Rays,Brilliant Crown,The Claw,"Stop Hitting Yourself | Egg Locater | Eggstaff | Ancient Firecracker | Laser Finger Pointers | Dragonshead Cannon | Magical Umbrella | Blue Throwing Barrel | Bonk Bat | April Showers | Saxophone | Staff of the Woodlands"
